Place Name,CSOED,PD,LUX
"131 Shanid, Co. Limerick",21131,29.8,-13.277993312
"132 Bilboa, Co. Limerick",21132,15.9,-13.765961986
"133 Doon South, Co. Limerick",21133,42.6,-12.828640864
"134 Grean, Co. Limerick",21134,46.3,-12.698749922
"135 Oola, Co. Limerick",21135,33.6,-13.144591804
"136 Templebredon, Co. Limerick",21136,24.1,-13.478095574
"001 Nenagh East Urban, North Tipperary",22001,685.3,9.733766818
"002 Nenagh West Urban, North Tipperary",22002,1457.1,36.828315206
"003 Templemore, North Tipperary",22003,451.1,1.512021246
"004 Thurles Urban, North Tipperary",22004,1343.1,32.826269966
"005 Aglishcloghane, North Tipperary",22005,10.2,-13.966064248
"006 Ballingarry, North Tipperary",22006,12.5,-13.88532123
"007 Ballylusky, North Tipperary",22007,14.7,-13.808088778
"008 Borrisokane, North Tipperary",22008,61,-12.18269672
"009 Carrig, North Tipperary",22009,14.5,-13.81510991
"010 Cloghjordan, North Tipperary",22010,36.6,-13.039274824
"011 Cloghprior, North Tipperary",22011,17.2,-13.720324628
"012 Clohaskin, North Tipperary",22012,12,-13.90287406
"013 Finnoe, North Tipperary",22013,12.6,-13.881810664
"014 Graigue, North Tipperary",22014,15.2,-13.790535948
"015 Kilbarron, North Tipperary",22015,17,-13.72734576
"016 Lorrha East, North Tipperary",22016,10,-13.97308538
"017 Lorrha West, North Tipperary",22017,11.6,-13.916916324
"018 Mertonhall, North Tipperary",22018,10.5,-13.95553255
"019 Rathcabban, North Tipperary",22019,16.4,-13.748409156
"020 Redwood, North Tipperary",22020,6.4,-14.099465756
"021 Riverstown, North Tipperary",22021,27.5,-13.35873633
"022 Terryglass, North Tipperary",22022,16.8,-13.734366892
"023 Uskane, North Tipperary",22023,11.9,-13.906384626
"024 Abington, North Tipperary",22024,11.6,-13.916916324
"025 Aghnameadle, North Tipperary",22025,11.4,-13.923937456
"026 Ardcrony, North Tipperary",22026,34.3,-13.120017842
"027 Ballina, North Tipperary",22027,124.7,-9.946466178
"028 Ballygibbon, North Tipperary",22028,21.5,-13.56937029
"029 Ballymackey, North Tipperary",22029,18,-13.6922401
"030 Ballynaclogh, North Tipperary",22030,29.1,-13.302567274
"031 Birdhill, North Tipperary",22031,32.7,-13.176186898
"032 Burgesbeg, North Tipperary",22032,22.7,-13.527243498
"033 Carrigatogher, North Tipperary",22033,33.5,-13.14810237
"034 Castletown, North Tipperary",22034,48.3,-12.628538602
"035 Derrycastle, North Tipperary",22035,22.9,-13.520222366
"036 Dolla, North Tipperary",22036,7.8,-14.050317832
"037 Greenhall / Lackagh, North Tipperary",22037/22045,20.6,-13.600965384
"038 Kilcomenty, North Tipperary",22038,32.5,-13.18320803
"039 Kilkeary, North Tipperary",22039,26.8,-13.383310292
"040 Killoscully, North Tipperary",22040,17.5,-13.70979293
"041 Kilmore, North Tipperary",22041,19,-13.65713444
"042 Kilnaneave, North Tipperary",22042,15.4,-13.783514816
"043 Kilnarath, North Tipperary",22043,10.2,-13.966064248
"044 Knigh, North Tipperary",22044,33.1,-13.162144634
"046 Latteragh, North Tipperary",22046,24.5,-13.46405331
"047 Monsea, North Tipperary",22047,38.2,-12.983105768
"048 Nenagh Rural, North Tipperary",22048,55.5,-12.37577785
"049 Newport, North Tipperary",22049,102.8,-10.715280132
"050 Templederry, North Tipperary",22050,5.3,-14.138081982
"051 Youghalarra, North Tipperary",22051,31.2,-13.228845388
"052 Borrisnafarney, North Tipperary",22052,11.9,-13.906384626
"053 Borrisnoe, North Tipperary",22053,5.7,-14.124039718
"054 Bourney East, North Tipperary",22054,12.1,-13.899363494
"055 Bourney West, North Tipperary",22055,15.2,-13.790535948
"056 Killavinoge, North Tipperary",22056,20.6,-13.600965384
"057 Killea, North Tipperary",22057,14.1,-13.829152174
"058 Rathnaveoge, North Tipperary",22058,14.3,-13.822131042
"059 Roscrea, North Tipperary",22059,131.7,-9.700726558
"060 Timoney, North Tipperary",22060,17.2,-13.720324628
"061 Ballycahill, North Tipperary",22061,21.6,-13.565859724
"062 Ballymurreen, North Tipperary",22062,22.6,-13.530754064
"063 Borrisoleigh, North Tipperary",22063,54.3,-12.417904642
"064 Drom, North Tipperary",22064,25,-13.44650048
"065 Foilnaman, North Tipperary",22065,13.8,-13.839683872
"066 Glenkeen, North Tipperary",22066,15.5,-13.78000425
"067 Gortkelly, North Tipperary",22067,19.8,-13.629049912
"068 Holycross, North Tipperary",22068,40.3,-12.909383882
"069 Inch, North Tipperary",22069,27.1,-13.372778594
"070 Kilrush, North Tipperary",22070,20.6,-13.600965384
"071 Littleton, North Tipperary",22071,42,-12.84970426
"072 Longfordpass, North Tipperary",22072,12.8,-13.874789532
"073 Loughmoe, North Tipperary",22073,21.6,-13.565859724
"074 Moyaliff, North Tipperary",22074,16.8,-13.734366892
"075 Moycarky, North Tipperary",22075,33.4,-13.151612936
"076 Moyne, North Tipperary",22076,17.2,-13.720324628
"077 Rahelty, North Tipperary",22077,30,-13.27097218
"078 Templetouhy, North Tipperary",22078,19.6,-13.636071044
"079 Thurles Rural, North Tipperary",22079,60.6,-12.196738984
"080 Twomileborris, North Tipperary",22080,37.4,-13.011190296
"081 Upperchurch, North Tipperary",22081,10.8,-13.945000852
"082 Carrickbeg Urban, South Tipperary",23082,421.3,0.465872578000003
"083 Carrick-on-Suir Urban, South Tipperary",23083,815.8,14.315055448
"084 Cashel Urban, South Tipperary",23084,1791.5,48.56764791
"085 Clonmel East Urban, South Tipperary",23085,1495,38.15881972
"086 Clonmel West Urban, South Tipperary",23086,2264.3,65.165603958
"087 Tipperary East Urban, South Tipperary",23087,1567.9,40.718022334
"088 Tipperary West Urban, South Tipperary",23088,1009.5,21.11502179
"089 Carrick-on-Suir Rural, South Tipperary",23089,32.2,-13.193739728
"090 Garrangibbon, South Tipperary",23090,17.5,-13.70979293
"091 Kilmurry, South Tipperary",23091,16.1,-13.758940854
"092 Newtown, South Tipperary",23092,19,-13.65713444
"093 Ardmayle, South Tipperary",23093,24.5,-13.46405331
"094 Ardsallagh, South Tipperary",23094,15.9,-13.765961986
"095 Ballysheehan, South Tipperary",23095,17.9,-13.695750666
"096 Cashel Rural, South Tipperary",23096,74,-11.72632314
"097 Clogher, South Tipperary",23097,11.3,-13.927448022
"098 Cloneen, South Tipperary",23098,18.9,-13.660645006
"099 Clonoulty East, South Tipperary",23099,28.8,-13.313098972
"100 Clonoulty West, South Tipperary",23100,16.5,-13.74489859
"101 Colman, South Tipperary",23101,22.8,-13.523732932
"102 Cooleagh, South Tipperary",23102,19.5,-13.63958161
"103 Drangan, South Tipperary",23103,22.6,-13.530754064
"104 Fethard, South Tipperary",23104,1219.8,28.497742088
"105 Gaile, South Tipperary",23105,44.4,-12.765450676
"106 Graigue, South Tipperary",23106,8.4,-14.029254436
"107 Greystown, South Tipperary",23107,14.1,-13.829152174
"108 Killeenasteena, South Tipperary",23108,23.6,-13.495648404
"109 Killenaule, South Tipperary",23109,43.3,-12.804066902
"110 Kilpatrick, South Tipperary",23110,29.8,-13.277993312
"111 Knockgraffon, South Tipperary",23111,22.5,-13.53426463
"112 Magorban, South Tipperary",23112,18.7,-13.667666138
"113 Nodstown, South Tipperary",23113,27,-13.37628916
"114 Oughterleague, South Tipperary",23114,31,-13.23586652
"115 Peppardstown, South Tipperary",23115,31.2,-13.228845388
"116 Tullamain, South Tipperary",23116,30.9,-13.239377086
"117 Ardfinnan, South Tipperary",23117,44.4,-12.765450676
"118 Ballybacon, South Tipperary",23118,14,-13.83266274
"119 Ballyporeen, South Tipperary",23119,22.1,-13.548306894
"120 Burncourt, South Tipperary",23120,14.6,-13.811599344
"121 Caher, South Tipperary",23121,95.7,-10.964530318
"122 Clogheen, South Tipperary",23122,14.4,-13.818620476
"123 Coolagarranroe, South Tipperary",23123,17.9,-13.695750666
"124 Derrygrath, South Tipperary",23124,28.1,-13.337672934
"125 Kilcommon, South Tipperary",23125,83,-11.4103722
"126 Kilcoran, South Tipperary",23126,11.3,-13.927448022
"127 Mortlestown, South Tipperary",23127,93.7,-11.034741638
"128 Newcastle, South Tipperary",23128,20.1,-13.618518214
"129 Tubbrid, South Tipperary",23129,19.1,-13.653623874
"130 Tullaghmelan, South Tipperary",23130,45.2,-12.737366148
"131 Tullaghorton, South Tipperary",23131,11.5,-13.92042689
"132 Ballyclerahan, South Tipperary",23132,49.4,-12.589922376
"133 Clonmel Rural (Part Urban), South Tipperary",23133,257.3,-5.291455662
"134 Inishlounaght (Part Urban), South Tipperary",23134,129.2,-9.788490708
"135 Kilcash, South Tipperary",23135,21.9,-13.555328026
"137 Kilsheelan / Killaloan, South Tipperary",23137/23136,58.5,-12.27046087
"138 Kiltinan, South Tipperary",23138,12.3,-13.892342362
"139 Lisronagh, South Tipperary",23139,45.6,-12.723323884
"140 Anner, South Tipperary",23140,15.5,-13.78000425
"141 Ballingarry, South Tipperary",23141,27.8,-13.348204632
"142 Ballyphilip, South Tipperary",23142,28,-13.3411835
"143 Buolick, South Tipperary",23143,26,-13.41139482
"144 Crohane, South Tipperary",23144,15,-13.79755708
"145 Farranrory, South Tipperary",23145,20.4,-13.607986516
"146 Fennor, South Tipperary",23146,19.9,-13.625539346
"147 Kilcooly, South Tipperary",23147,15.1,-13.794046514
"148 Kilvemnon, South Tipperary",23148,22.9,-13.520222366
"149 Modeshil, South Tipperary",23149,14.1,-13.829152174
"150 Mullinahone, South Tipperary",23150,44.3,-12.768961242
"151 New Birmingham, South Tipperary",23151,28,-13.3411835
"152 Poyntstown, South Tipperary",23152,13.1,-13.864257834
"153 Ballycarron, South Tipperary",23153,19,-13.65713444
"154 Ballygriffin, South Tipperary",23154,18.8,-13.664155572
"155 Ballykisteen, South Tipperary",23155,49.7,-12.579390678
"156 Bansha, South Tipperary",23156,35.5,-13.07789105
"157 Bruis, South Tipperary",23157,20.8,-13.593944252
"158 Cappagh, South Tipperary",23158,36.2,-13.053317088
"159 Clonbeg, South Tipperary",23159,13.3,-13.857236702
"160 Cullen, South Tipperary",23160,25,-13.44650048
"161 Curraheen, South Tipperary",23161,12.2,-13.895852928
"162 Donohill, South Tipperary",23162,19,-13.65713444
"163 Drumwood, South Tipperary",23163,31.7,-13.211292558
"164 Emly, South Tipperary",23164,30.2,-13.263951048
"165 Glengar, South Tipperary",23165,8,-14.0432967
"166 Golden, South Tipperary",23166,40.1,-12.916405014
"167 Kilfeakle, South Tipperary",23167,20.2,-13.615007648
"168 Killadriffe, South Tipperary",23168,18.1,-13.688729534
"169 Kilmucklin, South Tipperary",23169,22.5,-13.53426463
"170 Lattin, South Tipperary",23170,31.3,-13.225334822
"171 Rathlynin, South Tipperary",23171,23,-13.5167118
"172 Rodus, South Tipperary",23172,14.7,-13.808088778
"173 Shronell, South Tipperary",23173,21.9,-13.555328026
"174 Solloghodbeg, South Tipperary",23174,21.5,-13.56937029
"175 Templeneiry, South Tipperary",23175,9.9,-13.976595946
"176 Thomastown, South Tipperary",23176,21.3,-13.576391422
"177 Tipperary Rural, South Tipperary",23177,57.9,-12.291524266
"001 Ballybeg North, Waterford City",24001,4248.7,134.829275662
"002 Ballybeg South / Ballynaneashagh, Waterford City",24002/24006,146.2,-9.191694488
"003 Ballybricken West, Waterford City",24003,2161.4,61.553231544
"004 Ballymaclode, Waterford City",24004,348.2,-2.100351168
"005 Ballynakill, Waterford City",24005,2047.8,57.565228568
"007 Ballytruckle, Waterford City",24007,1356.8,33.307217508
"008 Bilberry, Waterford City",24008,1891.9,52.092256174
"009 Centre A, Waterford City",24009,5488.7,178.360294062
"010 Centre B, Waterford City",24010,4959.9,159.796421054
"011 Cleaboy, Waterford City",24011,3718.1,116.202212466
"012 Custom House A, Waterford City",24012,4271.5,135.62968471
"013 Custom House B, Waterford City",24013,2434.9,71.154629554
"014 Farranshoneen, Waterford City",24014,2503.7,73.569898962
"015 Ferrybank, Waterford City",24015,1187.2,27.353297572
"016 Gracedieu, Waterford City",24016,257.7,-5.277413398
"017 Grange North, Waterford City",24017,1900.6,52.397675416
"018 Grange South, Waterford City",24018,637.4,8.052205704
"019 Grange Upper, Waterford City",24019,3023.1,91.803778766
"020 Kilbarry, Waterford City",24020,302.4,-3.708190396
"021 Kingsmeadow, Waterford City",24021,2166,61.71471758
"022 Larchville, Waterford City",24022,1539.6,39.724532156
"023 Lisduggan, Waterford City",24023,7098.2,234.862853832
"024 Military Road, Waterford City",24024,3886.8,122.124537308
"025 Morrisson's Avenue East, Waterford City",24025,5199.6,168.211247756
"026 Morrisson's Avenue West, Waterford City",24026,4617.1,147.762200806
"027 Morrisson's Road, Waterford City",24027,7713.6,256.466876996
"028 Mount Sion, Waterford City",24028,4416.7,140.727026542
"029 Newport's Square, Waterford City",24029,7632.6,253.623318536
"030 Newtown, Waterford City",24030,2578.9,76.209844594
"031 Park, Waterford City",24031,2757.8,82.490247168
"032 Poleberry, Waterford City",24032,3001.4,91.041985944
"033 Roanmore, Waterford City",24033,5315,172.26244092
"034 Shortcourse, Waterford City",24034,6591.1,217.060773646
"035 Slievekeale, Waterford City",24035,2755.1,82.395461886
"036 The Glen, Waterford City",24036,9411.2,316.062245412
"037 Ticor North, Waterford City",24037,3771.6,118.080365276
"038 Ticor South, Waterford City",24038,3640,113.46046042
"001 Dungarvan No. 1 Urban, Co. Waterford",25001,1503.8,38.467749528
"002 Dungarvan No. 2 Urban, Co. Waterford",25002,1428.3,35.817272198
"003 Ballydurn, Co. Waterford",25003,7.2,-14.071381228
"004 Carrickbeg Rural, Co. Waterford",25004,34.2,-13.123528408
"005 Clonea, Co. Waterford",25005,22.9,-13.520222366
"006 Fenoagh, Co. Waterford",25006,17.7,-13.702771798
"007 Glen, Co. Waterford",25007,16.5,-13.74489859
"008 Kilmeadan, Co. Waterford",25008,29.7,-13.281503878
"009 Mothel, Co. Waterford",25009,22.1,-13.548306894
"010 Portlaw, Co. Waterford",25010,82.3,-11.434946162
"011 Rathgormuck, Co. Waterford",25011,5.7,-14.124039718
"012 Ross, Co. Waterford",25012,16.7,-13.737877458
"013 Ballymacarbry, Co. Waterford",25013,20.2,-13.615007648
"014 Graignagower, Co. Waterford",25014,18.4,-13.678197836
"015 Gurteen, Co. Waterford",25015,7.2,-14.071381228
"016 Kilmacomma, Co. Waterford",25016,33.1,-13.162144634
"017 Kilronan, Co. Waterford",25017,20.3,-13.611497082
"018 St. Mary's, Co. Waterford",25018,19.4,-13.643092176
"019 Aird Mh�r, Co. Waterford",25019,9.6,-13.987127644
"020 Baile Mhac Airt, Co. Waterford",25020,12.9,-13.871278966
"021 Bohadoon, Co. Waterford",25021,14.2,-13.825641608
"022 Cappagh, Co. Waterford",25022,24.5,-13.46405331
"023 Carriglea, Co. Waterford",25023,26.8,-13.383310292
"024 Clonea, Co. Waterford",25024,89,-11.19973824
"025 Colligan, Co. Waterford",25025,28.2,-13.334162368
"026 Coumaraglin, Co. Waterford",25026,8.8,-14.015212172
"027 Dromana, Co. Waterford",25027,54,-12.42843634
"028 Dromore, Co. Waterford",25028,13.4,-13.853726136
"029 Dungarvan Rural, Co. Waterford",25029,102.7,-10.718790698
"030 Keereen, Co. Waterford",25030,17.8,-13.699261232
"031 Knockaunbrandaun, Co. Waterford",25031,7.3,-14.067870662
"032 Modelligo, Co. Waterford",25032,17.1,-13.723835194
"033 Mountstuart, Co. Waterford",25033,5,-14.14861368
"034 An Rinn, Co. Waterford",25034,56.3,-12.347693322
"035 Seskinan, Co. Waterford",25035,16.1,-13.758940854
"036 Whitechurch, Co. Waterford",25036,19,-13.65713444
"037 Annestown, Co. Waterford",25037,47.8,-12.646091432
"038 Ballylaneen, Co. Waterford",25038,17,-13.72734576
"039 Carrigcastle, Co. Waterford",25039,28.8,-13.313098972
"040 Comeragh, Co. Waterford",25040,18.2,-13.685218968
"041 Dunhill, Co. Waterford",25041,23.8,-13.488627272
"042 Fews, Co. Waterford",25042,17.8,-13.699261232
"043 Fox's Castle, Co. Waterford",25043,22.2,-13.544796328
"044 Gardenmorris, Co. Waterford",25044,31.9,-13.204271426
"045 Georgestown, Co. Waterford",25045,22.1,-13.548306894
"046 Kilbarrymeaden, Co. Waterford",25046,50.9,-12.537263886
"047 Kilmacthomas, Co. Waterford",25047,62.3,-12.137059362
"048 Knockmahon, Co. Waterford",25048,31.6,-13.214803124
"049 Mountkennedy, Co. Waterford",25049,16.7,-13.737877458
"050 Newtown, Co. Waterford",25050,21.6,-13.565859724
"051 Stradbally, Co. Waterford",25051,47.7,-12.649601998
"052 Tinnasaggart, Co. Waterford",25052,6.1,-14.109997454
"053 Ballyduff, Co. Waterford",25053,16.6,-13.741388024
"054 Ballyhane, Co. Waterford",25054,25.7,-13.421926518
"055 Ballyin, Co. Waterford",25055,8.8,-14.015212172
"056 Ballynamult, Co. Waterford",25056,8.6,-14.022233304
"057 Ballysaggartmore, Co. Waterford",25057,9.8,-13.980106512
"058 Cappoquin, Co. Waterford",25058,26.5,-13.39384199
"059 Castlerichard, Co. Waterford",25059,17.2,-13.720324628
"060 Drumroe, Co. Waterford",25060,17,-13.72734576
"061 Gortnapeaky, Co. Waterford",25061,24.7,-13.457032178
"062 Kilcockan, Co. Waterford",25062,11.6,-13.916916324
"063 Kilwatermoy East, Co. Waterford",25063,11.2,-13.930958588
"064 Kilwatermoy West, Co. Waterford",25064,13.1,-13.864257834
"065 Lismore Rural, Co. Waterford",25065,40.4,-12.905873316
"066 Lismore Urban, Co. Waterford",25066,1155.3,26.233427018
"067 Mocollop, Co. Waterford",25067,9.6,-13.987127644
"068 Modelligo, Co. Waterford",25068,14.4,-13.818620476
"069 Tallow, Co. Waterford",25069,62.5,-12.13003823
"070 Ballynakill (Part Rural), Co. Waterford",25070,47.5,-12.65662313
"071 Drumcannon, Co. Waterford",25071,28.3,-13.330651802
"072 Faithlegg (Part Rural), Co. Waterford",25072,96.6,-10.932935224
"073 Islandikane, Co. Waterford",25073,86.3,-11.294523522
"074 Kilbarry (Part Rural), Co. Waterford",25074,49.5,-12.58641181
"075 Killea, Co. Waterford",25075,115.7,-10.262417118
"076 Killoteran, Co. Waterford",25076,54.7,-12.403862378
"077 Kilmacleague, Co. Waterford",25077,27.8,-13.348204632
"078 Kilmeadan, Co. Waterford",25078,40,-12.91991558
"079 Newcastle, Co. Waterford",25079,28.2,-13.334162368
"080 Pembrokestown, Co. Waterford",25080,33.1,-13.162144634
"081 Rathmoylan, Co. Waterford",25081,72.2,-11.789513328
"082 Reisk, Co. Waterford",25082,44.5,-12.76194011
"083 Tramore, Co. Waterford",25083,575.8,5.889697048
"084 Woodstown, Co. Waterford",25084,33.7,-13.141081238
"085 Ardmore, Co. Waterford",25085,59,-12.25290804
"086 Ballyheeny, Co. Waterford",25086,39.7,-12.930447278
"087 Clashmore, Co. Waterford",25087,22.2,-13.544796328
"088 Glenwilliam, Co. Waterford",25088,18.3,-13.681708402
"089 Grallagh, Co. Waterford",25089,12.3,-13.892342362
"090 Grange, Co. Waterford",25090,27.6,-13.355225764
"091 Kinsalebeg, Co. Waterford",25091,32.3,-13.190229162
"092 Templemichael, Co. Waterford",25092,12.4,-13.888831796
"001 Ballybaan, Galway City",26001,1811.3,49.262739978
"002 Baile an Bhriotaigh, Galway City",26002,384.8,-0.815484011999999
"003 Bearna, Galway City",26003,2258.3,64.954969998
"004 An Caisle�n Gearr, Galway City",26004,1081.8,23.653161008
"005 Claddagh, Galway City",26005,3556.2,110.518606112
"006 Dangan, Galway City",26006,2745.7,82.065468682
"007 Eyre Square, Galway City",26007,5022.5,161.99403537
"008 An Cnoc�n Carrach, Galway City",26008,724.3,11.102887558
"009 Lough Atalia, Galway City",26009,1118.5,24.94153873
"010 Mionlach, Galway City",26010,642.7,8.238265702
"011 Mervue, Galway City",26011,2022.3,56.670034238
"012 Murroogh, Galway City",26012,965,19.55281992
"013 Newcastle, Galway City",26013,2632.7,78.098529102
"014 Nuns Island, Galway City",26014,2572.6,75.988678936
"015 Rahoon, Galway City",26015,645.4,8.333050984
"016 Renmore, Galway City",26016,1485.2,37.814784252
"017 Rockbarton, Galway City",26017,2922.3,88.265128238
"018 Par�iste San Nicol�is, Galway City",26018,2878.9,86.741542594
"019 Salthill, Galway City",26019,4585.9,146.666904214
"020 Shantalla, Galway City",26020,3441.7,106.499008042
"021 Taylors Hill, Galway City",26021,3896.4,122.461551644
"022 Wellpark, Galway City",26022,2048.9,57.603844794
"001 Ballinasloe Urban, Co. Galway",27001,401,-0.246772319999998
"002 Abbeygormacan, Co. Galway",27002,15.6,-13.776493684
"003 Ahascragh, Co. Galway",27003,18.5,-13.67468727
"004 Aughrim, Co. Galway",27004,23.6,-13.495648404
"005 Ballinasloe Rural, Co. Galway",27005,30.5,-13.25341935
"006 Ballymacward, Co. Galway",27006,18,-13.6922401
"007 Clonfert, Co. Galway",27007,13.7,-13.843194438
"008 Clontuskert, Co. Galway",27008,12.2,-13.895852928
"009 Kellysgrove, Co. Galway",27009,15.8,-13.769472552
"010 Kilconnell, Co. Galway",27010,23.7,-13.492137838
"011 Killaan, Co. Galway",27011,15.9,-13.765961986
"012 Killallaghtan, Co. Galway",27012,14.6,-13.811599344
"013 Killoran, Co. Galway",27013,14.2,-13.825641608
"014 Killure, Co. Galway",27014,20.1,-13.618518214
"015 Kilmacshane, Co. Galway",27015,8,-14.0432967
"016 Kiltormer, Co. Galway",27016,18.9,-13.660645006
"017 Kylemore, Co. Galway",27017,6.1,-14.109997454
"018 Laurencetown, Co. Galway",27018,16.8,-13.734366892
"019 Lismanny, Co. Galway",27019,11.7,-13.913405758
"020 Oatfield, Co. Galway",27020,19.3,-13.646602742
"021 Ballynakill, Co. Galway",27021,9.6,-13.987127644
"022 Binn an Choire, Co. Galway",27022,2.3,-14.243398962
"023 Bunowen, Co. Galway",27023,15.8,-13.769472552
"024 Cleggan, Co. Galway",27024,15.1,-13.794046514
"025 Clifden, Co. Galway",27025,63.5,-12.09493257
"026 Cushkillary, Co. Galway",27026,5.3,-14.138081982
"027 Derrycunlagh / Derrylea, Co. Galway",27027/27028,8.5,-14.02574387
"029 Doonloughan, Co. Galway",27029,6,-14.11350802
"030 Errislannan, Co. Galway",27030,11.6,-13.916916324
"031 An Uillinn, Co. Galway",27031,2.8,-14.225846132
"032 Inishbofin, Co. Galway",27032,13.4,-13.853726136
"033 An Cnoc Bu�, Co. Galway",27033,23.4,-13.502669536
